Id,Start,Duration,Price
1070,2015009,95,65936.0
1071,2015055,13,62458.0
1072,2015099,205,59986.0
1073,2015042,84,90540.0
1074,2015055,138,43067.0
1075,2015031,252,50935.0
1076,2015017,180,32419.0
1077,2015032,82,89481.0
1078,2015124,233,40989.0
1079,2015045,122,34781.0
1080,2015264,71,68813.0
1081,2015080,68,27517.0
1082,2015219,54,94604.0
1083,2015123,344,4838.0
1084,2015308,225,80107.0
1085,2015146,350,84740.0
1086,2015257,303,81747.0
1087,2015018,123,79428.0
1088,2015121,88,5034.0
1089,2015233,184,19267.0
1090,2015053,97,26538.0
1091,2015183,211,49936.0
1092,2015268,253,33968.0
1093,2015152,51,60029.0
1094,2014123,20,2345.3
1095,2015251,19,65622.0
1096,2015009,95,65936.0
1097,2015055,13,62458.0
1098,2015099,205,59986.0
1099,2015042,84,90540.0
1100,2015055,138,43067.0
1101,2015031,252,50935.0
1102,2015017,180,32419.0
1103,2015032,82,89481.0
1104,2015124,233,40989.0
1105,2015045,122,34781.0
1106,2015264,71,68813.0
1107,2015080,68,27517.0
1108,2015219,54,94604.0
1109,2015123,344,4838.0
1110,2015308,225,80107.0
1111,2015146,350,84740.0
1112,2015257,303,81747.0
1113,2015018,123,79428.0
1114,2015121,88,5034.0
1115,2015233,184,19267.0
1116,2015053,97,26538.0
1117,2015183,211,49936.0
1118,2015268,253,33968.0
1119,2015152,51,60029.0
1120,2015251,19,65622.0
1121,2015009,95,65936.0
1122,2015055,13,62458.0
1123,2015099,205,59986.0
1124,2015042,84,90540.0
1125,2015055,138,43067.0
1126,2015031,252,50935.0
1127,2015017,180,32419.0
1128,2015032,82,89481.0
1129,2015124,233,40989.0
1130,2015045,122,34781.0
1131,2015264,71,68813.0
1132,2015080,68,27517.0
1133,2015219,54,94604.0
1134,2015123,344,4838.0
1135,2015308,225,80107.0
1136,2015146,350,84740.0
1137,2015257,303,81747.0
1138,2015018,123,79428.0
1139,2015121,88,5034.0
1140,2015233,184,19267.0
1141,2015053,97,26538.0
1142,2015183,211,49936.0
1143,2015268,253,33968.0
1144,2015152,51,60029.0
1145,2015251,19,65622.0
1146,2015009,95,65936.0
1147,2015055,13,62458.0
1148,2015099,205,59986.0
1149,2015042,84,90540.0
1150,2015055,138,43067.0
1151,2015031,252,50935.0
1152,2015017,180,32419.0
1153,2015032,82,89481.0
1154,2015124,233,40989.0
1155,2015045,122,34781.0
1156,2015264,71,68813.0
1157,2015080,68,27517.0
1158,2015219,54,94604.0
1159,2015123,344,4838.0
1160,2015308,225,80107.0
1161,2015146,350,84740.0
1162,2015257,303,81747.0
1163,2015018,123,79428.0
1164,2015121,88,5034.0
1165,2015233,184,19267.0
1166,2015053,97,26538.0
1167,2015268,253,33968.0
1168,2015152,51,60029.0
1169,2015251,19,65622.0
1170,2015009,95,65936.0
1171,2015055,13,62458.0
1172,2015099,205,59986.0
1173,2015042,84,90540.0
1174,2015055,138,43067.0
1175,2015031,252,50935.0
1176,2015017,180,32419.0
1177,2015032,82,89481.0
1178,2015124,233,40989.0
1179,2015045,122,34781.0
1180,2015264,71,68813.0
1181,2015080,68,27517.0
1182,2015219,54,94604.0
1183,2015123,344,4838.0
1184,2015308,225,80107.0
1185,2015146,350,84740.0
1186,2015257,303,81747.0
1187,2015018,123,79428.0
1188,2015121,88,5034.0
1189,2015233,184,19267.0
1190,2015053,97,26538.0
1191,2015268,253,33968.0
1192,2015152,51,60029.0
1193,2015251,019,065622.00
1194,2015009,095,065936.00
1195,2015055,013,062458.00
1196,2015099,205,059986.00
1197,2015042,084,090540.00
1198,2015055,138,043067.00
1199,2015031,252,050935.00
1200,2015017,180,032419.00
1201,2015032,082,089481.00
1202,2015124,233,040989.00
1203,2015045,122,034781.00
1204,2015264,071,068813.00
1205,2015080,068,027517.00
1206,2015219,054,094604.00
1207,2015123,344,004838.00
1208,2015308,225,080107.00
1209,2015146,350,084740.00
1210,2015257,303,081747.00
1211,2015018,123,079428.00
1212,2015121,088,005034.00
1213,2015233,184,019267.00
1214,2015053,097,026538.00
1215,2015183,211,049936.00
1216,2015268,253,033968.00
1217,2015152,051,060029.00
1218,2015251,19,65622.0
1219,2015009,95,65936.0
1220,2015055,13,62458.0
1221,2015099,205,59986.0
1222,2015042,84,90540.0
1223,2015055,138,43067.0
1224,2015031,252,50935.0
1225,2015017,180,32419.0
1226,2015032,82,89481.0
1227,2015124,233,40989.0
1228,2015045,122,34781.0
1229,2015264,71,68813.0
1230,2015080,68,27517.0
1231,2015219,54,94604.0
1232,2015123,344,4838.0
1233,2015308,225,80107.0
1234,2015146,350,84740.0
1235,2015257,303,81747.0
1236,2015018,123,79428.0
1237,2015121,88,5034.0
1238,2015233,184,19267.0
1239,2015053,97,26538.0
1240,2015183,211,49936.0
1241,2015268,253,33968.0
1242,2015152,51,60029.0
1243,2014123,20,2345.3
1244,2015251,19,65622.0
1245,2015009,95,65936.0
1246,2015055,13,62458.0
1247,2015099,205,59986.0
1248,2015042,84,90540.0
1249,2015055,138,43067.0
1250,2015031,252,50935.0
1251,2015017,180,32419.0
1252,2015032,82,89481.0
1253,2015124,233,40989.0
1254,2015045,122,34781.0
1255,2015264,71,68813.0
1256,2015080,68,27517.0
1257,2015219,54,94604.0
1258,2015123,344,4838.0
1259,2015308,225,80107.0
1260,2015146,350,84740.0
1261,2015257,303,81747.0
1262,2015018,123,79428.0
1263,2015121,88,5034.0
1264,2015233,184,19267.0
1265,2015053,97,26538.0
1266,2015183,211,49936.0
1267,2015268,253,33968.0
1268,2015152,51,60029.0
1269,2015251,19,65622.0
1270,2015009,95,65936.0
1271,2015055,13,62458.0
1272,2015099,205,59986.0
1273,2015042,84,90540.0
1274,2015055,138,43067.0
1275,2015031,252,50935.0
1276,2015017,180,32419.0
1277,2015032,82,89481.0
1278,2015124,233,40989.0
1279,2015045,122,34781.0
1280,2015264,71,68813.0
1281,2015080,68,27517.0
1282,2015219,54,94604.0
1283,2015123,344,4838.0
1284,2015308,225,80107.0
1285,2015146,350,84740.0
1286,2015257,303,81747.0
1287,2015018,123,79428.0
1288,2015121,88,5034.0
1289,2015233,184,19267.0
1290,2015053,97,26538.0
1291,2015183,211,49936.0
1292,2015268,253,33968.0
1293,2015152,51,60029.0
1294,2015251,19,65622.0
1295,2015009,95,65936.0
1296,2015055,13,62458.0
1297,2015099,205,59986.0
1298,2015042,84,90540.0
1299,2015055,138,43067.0
1300,2015031,252,50935.0
1301,2015017,180,32419.0
1302,2015032,82,89481.0
1303,2015124,233,40989.0
1304,2015045,122,34781.0
1305,2015264,71,68813.0
1306,2015080,68,27517.0
1307,2015219,54,94604.0
1308,2015123,344,4838.0
1309,2015308,225,80107.0
1310,2015146,350,84740.0
1311,2015257,303,81747.0
1312,2015018,123,79428.0
1313,2015121,88,5034.0
1314,2015233,184,19267.0
1315,2015053,97,26538.0
1316,2015268,253,33968.0
1317,2015152,51,60029.0
1318,2015251,19,65622.0
1319,2015009,95,65936.0
1320,2015055,13,62458.0
1321,2015099,205,59986.0
1322,2015042,84,90540.0
1323,2015055,138,43067.0
1324,2015031,252,50935.0
1325,2015017,180,32419.0
1326,2015032,82,89481.0
1327,2015124,233,40989.0
1328,2015045,122,34781.0
1329,2015264,71,68813.0
1330,2015080,68,27517.0
1331,2015219,54,94604.0
1332,2015123,344,4838.0
1333,2015308,225,80107.0
1334,2015146,350,84740.0
1335,2015257,303,81747.0
1336,2015018,123,79428.0
1337,2015121,88,5034.0
1338,2015233,184,19267.0
1339,2015053,97,26538.0
1340,2015268,253,33968.0
1341,2015152,51,60029.0
1342,2015251,019,065622.00
1343,2015009,095,065936.00
1344,2015055,013,062458.00
1345,2015099,205,059986.00
1346,2015042,084,090540.00
1347,2015055,138,043067.00
1348,2015031,252,050935.00
1349,2015017,180,032419.00
1350,2015032,082,089481.00
1351,2015124,233,040989.00
1352,2015045,122,034781.00
1353,2015264,071,068813.00
1354,2015080,068,027517.00
1355,2015219,054,094604.00
1356,2015123,344,004838.00
1357,2015308,225,080107.00
1358,2015146,350,084740.00
1359,2015257,303,081747.00
1360,2015018,123,079428.00
1361,2015121,088,005034.00
1362,2015233,184,019267.00
1363,2015053,097,026538.00
1364,2015183,211,049936.00
1365,2015268,253,033968.00
1366,2015152,051,060029.00
1367,2015251,19,65622.0
1368,2015009,95,65936.0
1369,2015055,13,62458.0
1370,2015099,205,59986.0
1371,2015042,84,90540.0
1372,2015055,138,43067.0
1373,2015031,252,50935.0
1374,2015017,180,32419.0
1375,2015032,82,89481.0
1376,2015124,233,40989.0
1377,2015045,122,34781.0
1378,2015264,71,68813.0
1379,2015080,68,27517.0
1380,2015219,54,94604.0
1381,2015123,344,4838.0
1382,2015308,225,80107.0
1383,2015146,350,84740.0
1384,2015257,303,81747.0
1385,2015018,123,79428.0
1386,2015121,88,5034.0
1387,2015233,184,19267.0
1388,2015053,97,26538.0
1389,2015183,211,49936.0
1390,2015268,253,33968.0
1391,2015152,51,60029.0
1392,2014123,20,2345.3
1393,2015251,19,65622.0
1394,2015009,95,65936.0
1395,2015055,13,62458.0
1396,2015099,205,59986.0
1397,2015042,84,90540.0
1398,2015055,138,43067.0
1399,2015031,252,50935.0
1400,2015017,180,32419.0
1401,2015032,82,89481.0
1402,2015124,233,40989.0
1403,2015045,122,34781.0
1404,2015264,71,68813.0
1405,2015080,68,27517.0
1406,2015219,54,94604.0
1407,2015123,344,4838.0
1408,2015308,225,80107.0
1409,2015146,350,84740.0
1410,2015257,303,81747.0
1411,2015018,123,79428.0
1412,2015121,88,5034.0
1413,2015233,184,19267.0
1414,2015053,97,26538.0
1415,2015183,211,49936.0
1416,2015268,253,33968.0
1417,2015152,51,60029.0
1418,2015251,19,65622.0
1419,2015009,95,65936.0
1420,2015055,13,62458.0
1421,2015099,205,59986.0
1422,2015042,84,90540.0
1423,2015055,138,43067.0
1424,2015031,252,50935.0
1425,2015017,180,32419.0
1426,2015032,82,89481.0
1427,2015124,233,40989.0
1428,2015045,122,34781.0
1429,2015264,71,68813.0
1430,2015080,68,27517.0
1431,2015219,54,94604.0
1432,2015123,344,4838.0
1433,2015308,225,80107.0
1434,2015146,350,84740.0
1435,2015257,303,81747.0
1436,2015018,123,79428.0
1437,2015121,88,5034.0
1438,2015233,184,19267.0
1439,2015053,97,26538.0
1440,2015183,211,49936.0
1441,2015268,253,33968.0
1442,2015152,51,60029.0
1443,2015251,19,65622.0
1444,2015009,95,65936.0
1445,2015055,13,62458.0
1446,2015099,205,59986.0
1447,2015042,84,90540.0
1448,2015055,138,43067.0
1449,2015031,252,50935.0
1450,2015017,180,32419.0
1451,2015032,82,89481.0
1452,2015124,233,40989.0
1453,2015045,122,34781.0
1454,2015264,71,68813.0
1455,2015080,68,27517.0
1456,2015219,54,94604.0
1457,2015123,344,4838.0
1458,2015308,225,80107.0
1459,2015146,350,84740.0
1460,2015257,303,81747.0
1461,2015018,123,79428.0
1462,2015121,88,5034.0
1463,2015233,184,19267.0
1464,2015053,97,26538.0
1465,2015268,253,33968.0
1466,2015152,51,60029.0
1467,2015251,19,65622.0
1468,2015009,95,65936.0
1469,2015055,13,62458.0
1470,2015099,205,59986.0
1471,2015042,84,90540.0
1472,2015055,138,43067.0
1473,2015031,252,50935.0
1474,2015017,180,32419.0
1475,2015032,82,89481.0
1476,2015124,233,40989.0
1477,2015045,122,34781.0
1478,2015264,71,68813.0
1479,2015080,68,27517.0
1480,2015219,54,94604.0
1481,2015123,344,4838.0
1482,2015308,225,80107.0
1483,2015146,350,84740.0
1484,2015257,303,81747.0
1485,2015018,123,79428.0
1486,2015121,88,5034.0
1487,2015233,184,19267.0
1488,2015053,97,26538.0
1489,2015268,253,33968.0
1490,2015152,51,60029.0
1491,2015251,019,065622.00
1492,2015009,095,065936.00
1493,2015055,013,062458.00
1494,2015099,205,059986.00
1495,2015042,084,090540.00
1496,2015055,138,043067.00
1497,2015031,252,050935.00
1498,2015017,180,032419.00
1499,2015032,082,089481.00
1500,2015124,233,040989.00
1501,2015045,122,034781.00
1502,2015264,071,068813.00
1503,2015080,068,027517.00
1504,2015219,054,094604.00
1505,2015123,344,004838.00
1506,2015308,225,080107.00
1507,2015146,350,084740.00
1508,2015257,303,081747.00
1509,2015018,123,079428.00
1510,2015121,088,005034.00
1511,2015233,184,019267.00
1512,2015053,097,026538.00
1513,2015183,211,049936.00
1514,2015268,253,033968.00
1515,2015152,051,060029.00
1516,2015251,19,65622.0
1517,2015009,95,65936.0
1518,2015055,13,62458.0
1519,2015099,205,59986.0
1520,2015042,84,90540.0
1521,2015055,138,43067.0
1522,2015031,252,50935.0
1523,2015017,180,32419.0
1524,2015032,82,89481.0
1525,2015124,233,40989.0
1526,2015045,122,34781.0
1527,2015264,71,68813.0
1528,2015080,68,27517.0
1529,2015219,54,94604.0
1530,2015123,344,4838.0
1531,2015308,225,80107.0
1532,2015146,350,84740.0
1533,2015257,303,81747.0
1534,2015018,123,79428.0
1535,2015121,88,5034.0
1536,2015233,184,19267.0
1537,2015053,97,26538.0
1538,2015183,211,49936.0
1539,2015268,253,33968.0
1540,2015152,51,60029.0
1541,2014123,20,2345.3
1542,2015251,19,65622.0
1543,2015009,95,65936.0
1544,2015055,13,62458.0
1545,2015099,205,59986.0
1546,2015042,84,90540.0
1547,2015055,138,43067.0
1548,2015031,252,50935.0
1549,2015017,180,32419.0
1550,2015032,82,89481.0
1551,2015124,233,40989.0
1552,2015045,122,34781.0
1553,2015264,71,68813.0
1554,2015080,68,27517.0
1555,2015219,54,94604.0
1556,2015123,344,4838.0
1557,2015308,225,80107.0
1558,2015146,350,84740.0
1559,2015257,303,81747.0
1560,2015018,123,79428.0
1561,2015121,88,5034.0
1562,2015233,184,19267.0
1563,2015053,97,26538.0
1564,2015183,211,49936.0
1565,2015268,253,33968.0
1566,2015152,51,60029.0
1567,2015251,19,65622.0
1568,2015009,95,65936.0
1569,2015055,13,62458.0
1570,2015099,205,59986.0
1571,2015042,84,90540.0
1572,2015055,138,43067.0
1573,2015031,252,50935.0
1574,2015017,180,32419.0
1575,2015032,82,89481.0
1576,2015124,233,40989.0
1577,2015045,122,34781.0
1578,2015264,71,68813.0
1579,2015080,68,27517.0
1580,2015219,54,94604.0
1581,2015123,344,4838.0
1582,2015308,225,80107.0
1583,2015146,350,84740.0
1584,2015257,303,81747.0
1585,2015018,123,79428.0
1586,2015121,88,5034.0
1587,2015233,184,19267.0
1588,2015053,97,26538.0
1589,2015183,211,49936.0
1590,2015268,253,33968.0
1591,2015152,51,60029.0
1592,2015251,19,65622.0
1593,2015009,95,65936.0
1594,2015055,13,62458.0
1595,2015099,205,59986.0
1596,2015042,84,90540.0
1597,2015055,138,43067.0
1598,2015031,252,50935.0
1599,2015017,180,32419.0
1600,2015032,82,89481.0
1601,2015124,233,40989.0
1602,2015045,122,34781.0
1603,2015264,71,68813.0
1604,2015080,68,27517.0
1605,2015219,54,94604.0
1606,2015123,344,4838.0
1607,2015308,225,80107.0
1608,2015146,350,84740.0
1609,2015257,303,81747.0
1610,2015018,123,79428.0
1611,2015121,88,5034.0
1612,2015233,184,19267.0
1613,2015053,97,26538.0
1614,2015268,253,33968.0
1615,2015152,51,60029.0
1616,2015251,19,65622.0
1617,2015009,95,65936.0
1618,2015055,13,62458.0
1619,2015099,205,59986.0
1620,2015042,84,90540.0
1621,2015055,138,43067.0
1622,2015031,252,50935.0
1623,2015017,180,32419.0
1624,2015032,82,89481.0
1625,2015124,233,40989.0
1626,2015045,122,34781.0
1627,2015264,71,68813.0
1628,2015080,68,27517.0
1629,2015219,54,94604.0
1630,2015123,344,4838.0
1631,2015308,225,80107.0
1632,2015146,350,84740.0
1633,2015257,303,81747.0
1634,2015018,123,79428.0
1635,2015121,88,5034.0
1636,2015233,184,19267.0
1637,2015053,97,26538.0
1638,2015268,253,33968.0
1639,2015152,51,60029.0
1640,2015251,019,065622.00
1641,2015009,095,065936.00
1642,2015055,013,062458.00
1643,2015099,205,059986.00
1644,2015042,084,090540.00
1645,2015055,138,043067.00
1646,2015031,252,050935.00
1647,2015017,180,032419.00
1648,2015032,082,089481.00
1649,2015124,233,040989.00
1650,2015045,122,034781.00
1651,2015264,071,068813.00
1652,2015080,068,027517.00
1653,2015219,054,094604.00
1654,2015123,344,004838.00
1655,2015308,225,080107.00
1656,2015146,350,084740.00
1657,2015257,303,081747.00
1658,2015018,123,079428.00
1659,2015121,088,005034.00
1660,2015233,184,019267.00
1661,2015053,097,026538.00
1662,2015183,211,049936.00
1663,2015268,253,033968.00
1664,2015152,051,060029.00
1665,2015251,19,65622.0
1666,2015009,95,65936.0
1667,2015055,13,62458.0
1668,2015099,205,59986.0
1669,2015042,84,90540.0
1670,2015055,138,43067.0
1671,2015031,252,50935.0
1672,2015017,180,32419.0
1673,2015032,82,89481.0
1674,2015124,233,40989.0
1675,2015045,122,34781.0
1676,2015264,71,68813.0
1677,2015080,68,27517.0
1678,2015219,54,94604.0
1679,2015123,344,4838.0
1680,2015308,225,80107.0
1681,2015146,350,84740.0
1682,2015257,303,81747.0
1683,2015018,123,79428.0
1684,2015121,88,5034.0
1685,2015233,184,19267.0
1686,2015053,97,26538.0
1687,2015183,211,49936.0
1688,2015268,253,33968.0
1689,2015152,51,60029.0
1690,2014123,20,2345.3
1691,2015251,19,65622.0
1692,2015009,95,65936.0
1693,2015055,13,62458.0
1694,2015099,205,59986.0
1695,2015042,84,90540.0
1696,2015055,138,43067.0
1697,2015031,252,50935.0
1698,2015017,180,32419.0
1699,2015032,82,89481.0
1700,2015124,233,40989.0
1701,2015045,122,34781.0
1702,2015264,71,68813.0
1703,2015080,68,27517.0
1704,2015219,54,94604.0
1705,2015123,344,4838.0
1706,2015308,225,80107.0
1707,2015146,350,84740.0
1708,2015257,303,81747.0
1709,2015018,123,79428.0
1710,2015121,88,5034.0
1711,2015233,184,19267.0
1712,2015053,97,26538.0
1713,2015183,211,49936.0
1714,2015268,253,33968.0
1715,2015152,51,60029.0
1716,2015251,19,65622.0
1717,2015009,95,65936.0
1718,2015055,13,62458.0
1719,2015099,205,59986.0
1720,2015042,84,90540.0
1721,2015055,138,43067.0
1722,2015031,252,50935.0
1723,2015017,180,32419.0
1724,2015032,82,89481.0
1725,2015124,233,40989.0
1726,2015045,122,34781.0
1727,2015264,71,68813.0
1728,2015080,68,27517.0
1729,2015219,54,94604.0
1730,2015123,344,4838.0
1731,2015308,225,80107.0
1732,2015146,350,84740.0
1733,2015257,303,81747.0
1734,2015018,123,79428.0
1735,2015121,88,5034.0
1736,2015233,184,19267.0
1737,2015053,97,26538.0
1738,2015183,211,49936.0
1739,2015268,253,33968.0
1740,2015152,51,60029.0
1741,2015251,19,65622.0
1742,2015009,95,65936.0
1743,2015055,13,62458.0
1744,2015099,205,59986.0
1745,2015042,84,90540.0
1746,2015055,138,43067.0
1747,2015031,252,50935.0
1748,2015017,180,32419.0
1749,2015032,82,89481.0
1750,2015124,233,40989.0
1751,2015045,122,34781.0
1752,2015264,71,68813.0
1753,2015080,68,27517.0
1754,2015219,54,94604.0
1755,2015123,344,4838.0
1756,2015308,225,80107.0
1757,2015146,350,84740.0
1758,2015257,303,81747.0
1759,2015018,123,79428.0
1760,2015121,88,5034.0
1761,2015233,184,19267.0
1762,2015053,97,26538.0
1763,2015268,253,33968.0
1764,2015152,51,60029.0
1765,2015251,19,65622.0
1766,2015009,95,65936.0
1767,2015055,13,62458.0
1768,2015099,205,59986.0
1769,2015042,84,90540.0
1770,2015055,138,43067.0
1771,2015031,252,50935.0
1772,2015017,180,32419.0
1773,2015032,82,89481.0
1774,2015124,233,40989.0
1775,2015045,122,34781.0
1776,2015264,71,68813.0
1777,2015080,68,27517.0
1778,2015219,54,94604.0
1779,2015123,344,4838.0
1780,2015308,225,80107.0
1781,2015146,350,84740.0
1782,2015257,303,81747.0
1783,2015018,123,79428.0
1784,2015121,88,5034.0
1785,2015233,184,19267.0
1786,2015053,97,26538.0
1787,2015268,253,33968.0
1788,2015152,51,60029.0
1789,2015251,019,065622.00
1790,2015009,095,065936.00
1791,2015055,013,062458.00
1792,2015099,205,059986.00
1793,2015042,084,090540.00
1794,2015055,138,043067.00
1795,2015031,252,050935.00
1796,2015017,180,032419.00
1797,2015032,082,089481.00
1798,2015124,233,040989.00
1799,2015045,122,034781.00
1800,2015264,071,068813.00
1801,2015080,068,027517.00
1802,2015219,054,094604.00
1803,2015123,344,004838.00
1804,2015308,225,080107.00
1805,2015146,350,084740.00
1806,2015257,303,081747.00
1807,2015018,123,079428.00
1808,2015121,088,005034.00
1809,2015233,184,019267.00
1810,2015053,097,026538.00
1811,2015183,211,049936.00
1812,2015268,253,033968.00
1813,2015152,051,060029.00
1814,2015251,19,65622.0
1815,2015009,95,65936.0
1816,2015055,13,62458.0
1817,2015099,205,59986.0
1818,2015042,84,90540.0
1819,2015055,138,43067.0
1820,2015031,252,50935.0
1821,2015017,180,32419.0
1822,2015032,82,89481.0
1823,2015124,233,40989.0
1824,2015045,122,34781.0
1825,2015264,71,68813.0
1826,2015080,68,27517.0
1827,2015219,54,94604.0
1828,2015123,344,4838.0
1829,2015308,225,80107.0
1830,2015146,350,84740.0
1831,2015257,303,81747.0
1832,2015018,123,79428.0
1833,2015121,88,5034.0
1834,2015233,184,19267.0
1835,2015053,97,26538.0
1836,2015183,211,49936.0
1837,2015268,253,33968.0
1838,2015152,51,60029.0
1839,2014123,20,2345.3
1840,2015251,19,65622.0
1841,2015009,95,65936.0
1842,2015055,13,62458.0
1843,2015099,205,59986.0
1844,2015042,84,90540.0
1845,2015055,138,43067.0
1846,2015031,252,50935.0
1847,2015017,180,32419.0
1848,2015032,82,89481.0
1849,2015124,233,40989.0
1850,2015045,122,34781.0
1851,2015264,71,68813.0
1852,2015080,68,27517.0
1853,2015219,54,94604.0
1854,2015123,344,4838.0
1855,2015308,225,80107.0
1856,2015146,350,84740.0
1857,2015257,303,81747.0
1858,2015018,123,79428.0
1859,2015121,88,5034.0
1860,2015233,184,19267.0
1861,2015053,97,26538.0
1862,2015183,211,49936.0
1863,2015268,253,33968.0
1864,2015152,51,60029.0
1865,2015251,19,65622.0
1866,2015009,95,65936.0
1867,2015055,13,62458.0
1868,2015099,205,59986.0
1869,2015042,84,90540.0
1870,2015055,138,43067.0
1871,2015031,252,50935.0
1872,2015017,180,32419.0
1873,2015032,82,89481.0
1874,2015124,233,40989.0
1875,2015045,122,34781.0
1876,2015264,71,68813.0
1877,2015080,68,27517.0
1878,2015219,54,94604.0
1879,2015123,344,4838.0
1880,2015308,225,80107.0
1881,2015146,350,84740.0
1882,2015257,303,81747.0
1883,2015018,123,79428.0
1884,2015121,88,5034.0
1885,2015233,184,19267.0
1886,2015053,97,26538.0
1887,2015183,211,49936.0
1888,2015268,253,33968.0
1889,2015152,51,60029.0
1890,2015251,19,65622.0
1891,2015009,95,65936.0
1892,2015055,13,62458.0
1893,2015099,205,59986.0
1894,2015042,84,90540.0
1895,2015055,138,43067.0
1896,2015031,252,50935.0
1897,2015017,180,32419.0
1898,2015032,82,89481.0
1899,2015124,233,40989.0
1900,2015045,122,34781.0
1901,2015264,71,68813.0
1902,2015080,68,27517.0
1903,2015219,54,94604.0
1904,2015123,344,4838.0
1905,2015308,225,80107.0
1906,2015146,350,84740.0
1907,2015257,303,81747.0
1908,2015018,123,79428.0
1909,2015121,88,5034.0
1910,2015233,184,19267.0
1911,2015053,97,26538.0
1912,2015268,253,33968.0
1913,2015152,51,60029.0
1914,2015251,19,65622.0
1915,2015009,95,65936.0
1916,2015055,13,62458.0
1917,2015099,205,59986.0
1918,2015042,84,90540.0
1919,2015055,138,43067.0
1920,2015031,252,50935.0
1921,2015017,180,32419.0
1922,2015032,82,89481.0
1923,2015124,233,40989.0
1924,2015045,122,34781.0
1925,2015264,71,68813.0
1926,2015080,68,27517.0
1927,2015219,54,94604.0
1928,2015123,344,4838.0
1929,2015308,225,80107.0
1930,2015146,350,84740.0
1931,2015257,303,81747.0
1932,2015018,123,79428.0
1933,2015121,88,5034.0
1934,2015233,184,19267.0
1935,2015053,97,26538.0
1936,2015268,253,33968.0
1937,2015152,51,60029.0
1938,2015251,019,065622.00
1939,2015009,095,065936.00
1940,2015055,013,062458.00
1941,2015099,205,059986.00
1942,2015042,084,090540.00
1943,2015055,138,043067.00
1944,2015031,252,050935.00
1945,2015017,180,032419.00
1946,2015032,082,089481.00
1947,2015124,233,040989.00
1948,2015045,122,034781.00
1949,2015264,071,068813.00
1950,2015080,068,027517.00
1951,2015219,054,094604.00
1952,2015123,344,004838.00
1953,2015308,225,080107.00
1954,2015146,350,084740.00
1955,2015257,303,081747.00
1956,2015018,123,079428.00
1957,2015121,088,005034.00
1958,2015233,184,019267.00
1959,2015053,097,026538.00
1960,2015183,211,049936.00
1961,2015268,253,033968.00
1962,2015152,051,060029.00
1963,2015251,19,65622.0
1964,2015009,95,65936.0
1965,2015055,13,62458.0
1966,2015099,205,59986.0
1967,2015042,84,90540.0
1968,2015055,138,43067.0
1969,2015031,252,50935.0
1970,2015017,180,32419.0
1971,2015032,82,89481.0
1972,2015124,233,40989.0
1973,2015045,122,34781.0
1974,2015264,71,68813.0
1975,2015080,68,27517.0
1976,2015219,54,94604.0
1977,2015123,344,4838.0
1978,2015308,225,80107.0
1979,2015146,350,84740.0
1980,2015257,303,81747.0
1981,2015018,123,79428.0
1982,2015121,88,5034.0
1983,2015233,184,19267.0
1984,2015053,97,26538.0
1985,2015183,211,49936.0
1986,2015268,253,33968.0
1987,2015152,51,60029.0
1988,2014123,20,2345.3
1989,2015251,19,65622.0
1990,2015009,95,65936.0
1991,2015055,13,62458.0
1992,2015099,205,59986.0
1993,2015042,84,90540.0
1994,2015055,138,43067.0
1995,2015031,252,50935.0
1996,2015017,180,32419.0
1997,2015032,82,89481.0
1998,2015124,233,40989.0
1999,2015045,122,34781.0
2000,2015264,71,68813.0
2001,2015080,68,27517.0
2002,2015219,54,94604.0
2003,2015123,344,4838.0
2004,2015308,225,80107.0
2005,2015146,350,84740.0
2006,2015257,303,81747.0
2007,2015018,123,79428.0
2008,2015121,88,5034.0
2009,2015233,184,19267.0
2010,2015053,97,26538.0
2011,2015183,211,49936.0
2012,2015268,253,33968.0
2013,2015152,51,60029.0
2014,2015251,19,65622.0
2015,2015009,95,65936.0
2016,2015055,13,62458.0
2017,2015099,205,59986.0
2018,2015042,84,90540.0
2019,2015055,138,43067.0
2020,2015031,252,50935.0
2021,2015017,180,32419.0
2022,2015032,82,89481.0
2023,2015124,233,40989.0
2024,2015045,122,34781.0
2025,2015264,71,68813.0
2026,2015080,68,27517.0
2027,2015219,54,94604.0
2028,2015123,344,4838.0
2029,2015308,225,80107.0
2030,2015146,350,84740.0
2031,2015257,303,81747.0
2032,2015018,123,79428.0
2033,2015121,88,5034.0
2034,2015233,184,19267.0
2035,2015053,97,26538.0
2036,2015183,211,49936.0
2037,2015268,253,33968.0
2038,2015152,51,60029.0
2039,2015251,19,65622.0
2040,2015009,95,65936.0
2041,2015055,13,62458.0
2042,2015099,205,59986.0
2043,2015042,84,90540.0
2044,2015055,138,43067.0
2045,2015031,252,50935.0
2046,2015017,180,32419.0
2047,2015032,82,89481.0
2048,2015124,233,40989.0
2049,2015045,122,34781.0
2050,2015264,71,68813.0
2051,2015080,68,27517.0
2052,2015219,54,94604.0
2053,2015123,344,4838.0
2054,2015308,225,80107.0
2055,2015146,350,84740.0
2056,2015257,303,81747.0
2057,2015018,123,79428.0
2058,2015121,88,5034.0
2059,2015233,184,19267.0
2060,2015053,97,26538.0
2061,2015268,253,33968.0
2062,2015152,51,60029.0
2063,2015251,19,65622.0
2064,2015009,95,65936.0
2065,2015055,13,62458.0
2066,2015099,205,59986.0
2067,2015042,84,90540.0
2068,2015055,138,43067.0
